wk_ending,state,deaths_st,cases_st,pop_st,deaths_pc_st,cases_pc_st,st_code,wk_tests,tests_pc,cum_all_doses,cum_1st_doses,wk_all_doses,wk_1st_doses,curr_date
2020-03-10,Hawaii,0,2,202267,0,0,HI,51,3.6101338581005035e-5,NA,NA,NA,NA,NA
2020-03-10,Idaho,0,0,38849,0,0,ID,136,7.447321154772857e-5,NA,NA,NA,NA,NA
2020-03-10,Illinois,0,11,121844,0,0,IL,326,2.5751005158100114e-5,NA,NA,NA,NA,NA
2020-03-10,Indiana,0,2,71619,0,0,IN,225,3.3356312126131335e-5,NA,NA,NA,NA,NA
2020-03-10,Iowa,0,7,31238,0,0,IA,114,3.5850747676777205e-5,NA,NA,NA,NA,NA
2020-03-10,Kansas,0,1,27227,0,0,KS,57,1.958520595390261e-5,NA,NA,NA,NA,NA
2020-03-10,Kentucky,0,2,36620,0,0,KY,86,1.9112427745022436e-5,NA,NA,NA,NA,NA
2020-03-10,Louisiana,0,0,70436,0,0,LA,23,4.951368945875079e-6,NA,NA,NA,NA,NA
2020-03-10,Maine,0,0,74678,0,0,ME,0,0,NA,NA,NA,NA,NA
2020-03-10,Maryland,0,4,232526,0,0,MD,0,0,NA,NA,NA,NA,NA
2020-03-10,Massachusetts,0,51,405441,0,0,MA,1777,2.547085973110111e-4,NA,NA,NA,NA,NA
2020-03-10,Michigan,0,0,114791,0,0,MI,3,2.986560477849676e-7,NA,NA,NA,NA,NA
2020-03-10,Minnesota,0,1,63366,0,0,MN,365,6.402756167257533e-5,NA,NA,NA,NA,NA
2020-03-10,Mississippi,0,0,35430,0,0,MS,0,0,NA,NA,NA,NA,NA
2020-03-10,Missouri,0,1,56155,0,0,MO,132,2.1396372666458107e-5,NA,NA,NA,NA,NA
2020-03-10,Montana,0,0,18427,0,0,MT,48,4.416798557179138e-5,NA,NA,NA,NA,NA
2020-03-10,Nebraska,0,3,20362,0,0,NE,574,2.939715349513718e-4,NA,NA,NA,NA,NA
2020-03-10,Nevada,0,2,162113,0,0,NV,583,1.856888962499124e-4,NA,NA,NA,NA,NA
2020-03-10,New Hampshire,0,3,113309,0,0,NH,385,2.807657247037375e-4,NA,NA,NA,NA,NA
2020-03-10,New Jersey,1,7,386182,2.5894526415006397e-6,2.5894526415006397e-6,NJ,157,1.7568261648484822e-5,NA,NA,NA,NA,NA
2020-03-10,New Mexico,0,0,59909,0,0,NM,180,8.585164835164836e-5,NA,NA,NA,NA,NA
2020-03-10,New York,0,98,303961,0,0,NY,2529,1.300892466757542e-4,NA,NA,NA,NA,NA
2020-03-10,North Carolina,0,6,102824,0,0,NC,0,0,NA,NA,NA,NA,NA
2020-03-10,North Dakota,0,0,13855,0,0,ND,7,9.18969231597313e-6,NA,NA,NA,NA,NA
2020-03-10,Ohio,0,3,129878,0,0,OH,41,3.490044859844906e-6,NA,NA,NA,NA,NA
2020-03-10,Oklahoma,0,2,50088,0,0,OK,36,9.10281631022398e-6,NA,NA,NA,NA,NA
2020-03-10,Oregon,0,8,110993,0,0,OR,0,0,NA,NA,NA,NA,NA
2020-03-10,Pennsylvania,0,8,185536,0,0,PA,217,1.6925488850236724e-5,NA,NA,NA,NA,NA
2020-03-10,Rhode Island,0,3,151337,0,0,RI,302,2.859415240115134e-4,NA,NA,NA,NA,NA
2020-03-10,South Carolina,0,5,107264,0,0,SC,97,1.8617684881288267e-5,NA,NA,NA,NA,NA
2020-03-10,South Dakota,0,0,13009,0,0,SD,0,0,NA,NA,NA,NA,NA
2020-03-10,Tennessee,0,1,70403,0,0,TN,0,0,NA,NA,NA,NA,NA
2020-03-10,Texas,0,6,113265,0,0,TX,12356,4.1924111793107424e-4,NA,NA,NA,NA,NA
2020-03-10,Utah,0,1,86647,0,0,UT,123,3.747577785090125e-5,NA,NA,NA,NA,NA
2020-03-10,Vermont,0,1,38999,0,0,VT,131,2.0857846610440706e-4,NA,NA,NA,NA,NA
2020-03-10,Virginia,0,3,63226,0,0,VA,45215,0.005241583499590203,NA,NA,NA,NA,NA
2020-03-10,Washington,21,116,185729,1.1306796461511126e-4,1.1306796461511126e-4,WA,17488,0.0022428851752574674,NA,NA,NA,NA,NA
2020-03-10,West Virginia,0,0,31441,0,0,WV,0,0,NA,NA,NA,NA,NA
2020-03-10,Wisconsin,0,2,78681,0,0,WI,173,2.9563805699149828e-5,NA,NA,NA,NA,NA
2020-03-10,Wyoming,0,0,23150,0,0,WY,82,1.446144349896389e-4,NA,NA,NA,NA,NA
2020-03-17,Alabama,0,22,71060,0,0,AL,220,4.48191141298369e-5,NA,NA,NA,NA,NA
2020-03-17,Alaska,0,2,22454,0,0,AK,921,0.001254764973392443,NA,NA,NA,NA,NA
2020-03-17,Arizona,0,9,428159,0,0,AZ,9116,0.0012354831408594442,NA,NA,NA,NA,NA
2020-03-17,Arkansas,0,9,39192,0,0,AR,650,2.1388614675880223e-4,NA,NA,NA,NA,NA
2020-03-17,California,4,155,658537,6.074070249659473e-6,6.074070249659473e-6,CA,22466,5.62528951486698e-4,NA,NA,NA,NA,NA
2020-03-17,Colorado,2,41,87253,2.2921847959382486e-5,2.2921847959382486e-5,CO,4305,7.364601669993995e-4,NA,NA,NA,NA,NA
2020-03-17,Connecticut,0,48,356528,0,0,CT,3999,0.001122343590376865,NA,NA,NA,NA,NA
2020-03-17,Delaware,0,15,194752,0,0,DE,600,6.104416036300927e-4,NA,NA,NA,NA,NA
2020-03-17,District of Columbia,0,22,235249,0,0,DC,478,6.772946189084221e-4,NA,NA,NA,NA,NA
2020-03-17,Florida,2,48,311271,6.425269299099498e-6,6.425269299099498e-6,FL,0,0,NA,NA,NA,NA,NA
2020-03-17,Georgia,1,33,65946,1.5163921996785248e-5,1.5163921996785248e-5,GA,4093,3.8123713452743545e-4,NA,NA,NA,NA,NA
2020-03-17,Hawaii,0,6,202267,0,0,HI,634,4.4878918941876843e-4,NA,NA,NA,NA,NA
2020-03-17,Idaho,0,3,38849,0,0,ID,1269,6.949007753975555e-4,NA,NA,NA,NA,NA
2020-03-17,Illinois,1,107,121844,8.207215784117396e-6,8.207215784117396e-6,IL,5512,4.3539736328664975e-4,NA,NA,NA,NA,NA
2020-03-17,Indiana,1,9,71619,1.3962775241206943e-5,1.3962775241206943e-5,IN,5312,7.875054667289317e-4,NA,NA,NA,NA,NA
2020-03-17,Iowa,0,15,31238,0,0,IA,651,2.0472663804896457e-4,NA,NA,NA,NA,NA
2020-03-17,Kansas,1,10,27227,3.672824769530246e-5,3.672824769530246e-5,KS,1002,3.442873046633406e-4,NA,NA,NA,NA,NA
2020-03-17,Kentucky,1,7,36620,2.7307482250136537e-5,2.7307482250136537e-5,KY,1116,2.4801708562145394e-4,NA,NA,NA,NA,NA
2020-03-17,Louisiana,4,136,70436,5.678914191606565e-5,5.678914191606565e-5,LA,1299,2.796447069865969e-4,NA,NA,NA,NA,NA
2020-03-17,Maine,0,18,74678,0,0,ME,2894,0.002150409796476419,NA,NA,NA,NA,NA
2020-03-17,Maryland,0,24,232526,0,0,MD,0,0,NA,NA,NA,NA,NA
2020-03-17,Massachusetts,0,209,405441,0,0,MA,26557,0.0038065820026947222,NA,NA,NA,NA,NA
2020-03-17,Michigan,1,31,114791,8.711484349818365e-6,8.711484349818365e-6,MI,1631,1.6236933797909408e-4,NA,NA,NA,NA,NA
2020-03-17,Minnesota,0,24,63366,0,0,MN,8183,0.0014354453073059834,NA,NA,NA,NA,NA
2020-03-17,Mississippi,0,6,35430,0,0,MS,969,3.241604945705626e-4,NA,NA,NA,NA,NA
2020-03-17,Missouri,0,9,56155,0,0,MO,1201,1.9467457251830443e-4,NA,NA,NA,NA,NA
2020-03-17,Montana,0,3,18427,0,0,MT,846,7.784607457028231e-4,NA,NA,NA,NA,NA
2020-03-17,Nebraska,0,19,20362,0,0,NE,1664,8.522101640402137e-4,NA,NA,NA,NA,NA
2020-03-17,Nevada,1,42,162113,6.168536761394829e-6,6.168536761394829e-6,NV,9544,0.003039819598300453,NA,NA,NA,NA,NA
2020-03-17,New Hampshire,0,14,113309,0,0,NH,2551,0.0018603463992707384,NA,NA,NA,NA,NA
2020-03-17,New Jersey,2,84,386182,5.178905283001279e-6,5.178905283001279e-6,NJ,1461,1.6348554311105938e-4,NA,NA,NA,NA,NA
2020-03-17,New Mexico,0,14,59909,0,0,NM,2984,0.0014232295482295482,NA,NA,NA,NA,NA
2020-03-17,New York,10,380,303961,3.289895743203898e-5,3.289895743203898e-5,NY,33593,0.0017279905352228595,NA,NA,NA,NA,NA
2020-03-17,North Carolina,0,17,102824,0,0,NC,936,8.820286659316427e-5,NA,NA,NA,NA,NA
2020-03-17,North Dakota,0,2,13855,0,0,ND,405,5.316893411384453e-4,NA,NA,NA,NA,NA
2020-03-17,Ohio,1,31,129878,7.699533408275459e-6,7.699533408275459e-6,OH,5436,4.6272887458821726e-4,NA,NA,NA,NA,NA
2020-03-17,Oklahoma,0,6,50088,0,0,OK,710,1.7952776611830626e-4,NA,NA,NA,NA,NA
2020-03-17,Oregon,1,21,110993,9.009577180542918e-6,9.009577180542918e-6,OR,0,0,NA,NA,NA,NA,NA
2020-03-17,Pennsylvania,0,34,185536,0,0,PA,3156,2.461605659509083e-4,NA,NA,NA,NA,NA
2020-03-17,Rhode Island,0,23,151337,0,0,RI,1972,0.0018671413422208757,NA,NA,NA,NA,NA
2020-03-17,South Carolina,1,22,107264,9.322792362768497e-6,9.322792362768497e-6,SC,1089,2.090171013992054e-4,NA,NA,NA,NA,NA
2020-03-17,South Dakota,1,5,13009,7.686985932815743e-5,7.686985932815743e-5,SD,638,7.065126513382214e-4,NA,NA,NA,NA,NA
2020-03-17,Tennessee,0,42,70403,0,0,TN,0,0,NA,NA,NA,NA,NA
2020-03-17,Texas,1,28,113265,8.828852690592858e-6,8.828852690592858e-6,TX,31588,0.0010717860499519889,NA,NA,NA,NA,NA
2020-03-17,Utah,0,20,86647,0,0,UT,4050,0.0012339585389930898,NA,NA,NA,NA,NA
2020-03-17,Vermont,0,4,38999,0,0,VT,1899,0.003023591657498237,NA,NA,NA,NA,NA
2020-03-17,Virginia,1,13,63226,1.5816278113434347e-5,1.5816278113434347e-5,VA,46999,0.005448395065735706,NA,NA,NA,NA,NA
2020-03-17,Washington,46,569,185729,2.476726843950056e-4,2.476726843950056e-4,WA,128659,0.01650087853176181,NA,NA,NA,NA,NA
2020-03-17,West Virginia,0,0,31441,0,0,WV,46,2.5870747495880363e-5,NA,NA,NA,NA,NA
2020-03-17,Wisconsin,0,24,78681,0,0,WI,3485,5.955483402400991e-4,NA,NA,NA,NA,NA
2020-03-17,Wyoming,0,8,23150,0,0,WY,1310,0.002310303778493012,NA,NA,NA,NA,NA
2020-03-24,Alabama,0,100,71060,0,0,AL,6186,0.0012602320000325957,NA,NA,NA,NA,NA
2020-03-24,Alaska,0,17,22454,0,0,AK,5278,0.007190716101591004,NA,NA,NA,NA,NA
2020-03-24,Arizona,2,199,428159,4.671161881450583e-6,4.671161881450583e-6,AZ,61102,0.008281098165071716,NA,NA,NA,NA,NA
2020-03-24,Arkansas,1,121,39192,2.5515411308430293e-5,2.5515411308430293e-5,AR,4878,0.0016051332675222113,NA,NA,NA,NA,NA
2020-03-24,California,16,662,658537,2.429628099863789e-5,2.429628099863789e-5,CA,85012,0.0021286259780907667,NA,NA,NA,NA,NA
2020-03-24,Colorado,4,176,87253,4.584369591876497e-5,4.584369591876497e-5,CO,33280,0.00569323910748897,NA,NA,NA,NA,NA
2020-03-24,Connecticut,7,384,356528,1.963380155275322e-5,1.963380155275322e-5,CT,44774,0.012566094502509065,NA,NA,NA,NA,NA
2020-03-24,Delaware,0,71,194752,0,0,DE,10101,0.01027678439711261,NA,NA,NA,NA,NA
2020-03-24,District of Columbia,2,141,235249,8.50163018758847e-6,8.50163018758847e-6,DC,5132,0.007271707079995863,NA,NA,NA,NA,NA
2020-03-24,Florida,3,338,311271,9.637903948649248e-6,9.637903948649248e-6,FL,0,0,NA,NA,NA,NA,NA
2020-03-24,Georgia,17,184,65946,2.577866739453492e-4,2.577866739453492e-4,GA,28957,0.0026971619116811507,NA,NA,NA,NA,NA
2020-03-24,Hawaii,1,58,202267,4.9439602110082215e-6,4.9439602110082215e-6,HI,13464,0.009530753385385329,NA,NA,NA,NA,NA
2020-03-24,Idaho,0,36,38849,0,0,ID,6972,0.0038178472861085558,NA,NA,NA,NA,NA
2020-03-24,Illinois,9,1194,121844,7.386494205705656e-5,7.386494205705656e-5,IL,45463,0.003591159348167808,NA,NA,NA,NA,NA
2020-03-24,Indiana,16,161,71619,2.2340440385931108e-4,2.2340440385931108e-4,IN,42668,0.00632554278132343,NA,NA,NA,NA,NA
2020-03-24,Iowa,0,37,31238,0,0,IA,7929,0.0024935138449926884,NA,NA,NA,NA,NA
2020-03-24,Kansas,1,36,27227,3.672824769530246e-5,3.672824769530246e-5,KS,4981,0.0017114721202875246,NA,NA,NA,NA,NA
2020-03-24,Kentucky,1,46,36620,2.7307482250136537e-5,2.7307482250136537e-5,KY,7599,0.0016887830050514592,NA,NA,NA,NA,NA
2020-03-24,Louisiana,26,675,70436,3.691294224544267e-4,3.691294224544267e-4,LA,23230,0.00500088263533383,NA,NA,NA,NA,NA
2020-03-24,Maine,0,74,74678,0,0,ME,18269,0.013574926251495404,NA,NA,NA,NA,NA
2020-03-24,Maryland,2,107,232526,8.601188684276167e-6,8.601188684276167e-6,MD,955,1.5699180683596576e-4,NA,NA,NA,NA,NA
2020-03-24,Massachusetts,9,800,405441,2.2198051011121224e-5,2.2198051011121224e-5,MA,154703,0.02217455494080211,NA,NA,NA,NA,NA
2020-03-24,Michigan,15,878,114791,1.3067226524727548e-4,1.3067226524727548e-4,MI,36745,0.003658038825286212,NA,NA,NA,NA,NA
2020-03-24,Minnesota,1,103,63366,1.5781333838336017e-5,1.5781333838336017e-5,MN,30271,0.0053100775873713086,NA,NA,NA,NA,NA
2020-03-24,Mississippi,1,42,35430,2.8224668360146768e-5,2.8224668360146768e-5,MS,7310,0.00244542127483056,NA,NA,NA,NA,NA
2020-03-24,Missouri,3,120,56155,5.342355978986733e-5,5.342355978986733e-5,MO,24419,0.003958166849562428,NA,NA,NA,NA,NA
2020-03-24,Montana,0,16,18427,0,0,MT,7415,0.006823033604475689,NA,NA,NA,NA,NA
2020-03-24,Nebraska,0,39,20362,0,0,NE,5674,0.0029059137444496226,NA,NA,NA,NA,NA
2020-03-24,Nevada,4,212,162113,2.4674147045579317e-5,2.4674147045579317e-5,NV,44746,0.01425186166654988,NA,NA,NA,NA,NA
2020-03-24,New Hampshire,1,38,113309,8.82542428227237e-6,8.82542428227237e-6,NH,12008,0.00875697356426618,NA,NA,NA,NA,NA
2020-03-24,New Jersey,42,701,386182,1.0875701094302687e-4,1.0875701094302687e-4,NJ,21790,0.0024382956772005366,NA,NA,NA,NA,NA
2020-03-24,New Mexico,0,43,59909,0,0,NM,26823,0.012793326465201465,NA,NA,NA,NA,NA
2020-03-24,New York,126,4465,303961,4.1452686364369114e-4,4.1452686364369114e-4,NY,347524,0.017876289190092848,NA,NA,NA,NA,NA
2020-03-24,North Carolina,0,144,102824,0,0,NC,33616,0.0031677644908074897,NA,NA,NA,NA,NA
2020-03-24,North Dakota,0,18,13855,0,0,ND,6623,0.008694761744098577,NA,NA,NA,NA,NA
2020-03-24,Ohio,3,167,129878,2.3098600224826376e-5,2.3098600224826376e-5,OH,62181,0.005293036083658929,NA,NA,NA,NA,NA
2020-03-24,Oklahoma,1,41,50088,1.9964861843156046e-5,1.9964861843156046e-5,OK,4469,0.0011300135025108602,NA,NA,NA,NA,NA
2020-03-24,Oregon,2,76,110993,1.8019154361085835e-5,1.8019154361085835e-5,OR,0,0,NA,NA,NA,NA,NA
2020-03-24,Pennsylvania,2,252,185536,1.0779579165229389e-5,1.0779579165229389e-5,PA,33111,0.0025825800060838163,NA,NA,NA,NA,NA
2020-03-24,Rhode Island,1,52,151337,6.607769415278484e-6,6.607769415278484e-6,RI,8905,0.00843148765338585,NA,NA,NA,NA,NA
2020-03-24,South Carolina,1,58,107264,9.322792362768497e-6,9.322792362768497e-6,SC,9342,0.0017930557954741752,NA,NA,NA,NA,NA
2020-03-24,South Dakota,1,13,13009,7.686985932815743e-5,7.686985932815743e-5,SD,5217,0.005777235896601098,NA,NA,NA,NA,NA
2020-03-24,Tennessee,2,253,70403,2.8407880346007983e-5,2.8407880346007983e-5,TN,11144,0.001615639108208966,NA,NA,NA,NA,NA
2020-03-24,Texas,6,169,113265,5.297311614355714e-5,5.297311614355714e-5,TX,163863,0.005559898616667175,NA,NA,NA,NA,NA
2020-03-24,Utah,1,124,86647,1.154108047595416e-5,1.154108047595416e-5,UT,29796,0.009078278673540273,NA,NA,NA,NA,NA
2020-03-24,Vermont,4,40,38999,1.0256673248032e-4,1.0256673248032e-4,VT,9974,0.0158806230604989,NA,NA,NA,NA,NA
2020-03-24,Virginia,2,46,63226,3.1632556226868694e-5,3.1632556226868694e-5,VA,64048,0.007424813446461424,NA,NA,NA,NA,NA
2020-03-24,Washington,87,1170,185729,4.684244248340324e-4,4.684244248340324e-4,WA,322562,0.04136948352592631,NA,NA,NA,NA,NA
2020-03-24,West Virginia,0,5,31441,0,0,WV,1626,9.144746832239451e-4,NA,NA,NA,NA,NA
2020-03-24,Wisconsin,2,243,78681,2.5419097367852467e-5,2.5419097367852467e-5,WI,41126,0.007027983081984022,NA,NA,NA,NA,NA
2020-03-24,Wyoming,0,10,23150,0,0,WY,7167,0.01263965433622856,NA,NA,NA,NA,NA
2020-03-31,Alabama,8,286,71060,1.125809175344779e-4,1.125809175344779e-4,AL,35384,0.0072085433380461314,NA,NA,NA,NA,NA
2020-03-31,Alaska,2,63,22454,8.907098957869422e-5,8.907098957869422e-5,AK,19561,0.026649791144983257,NA,NA,NA,NA,NA
2020-03-31,Arizona,13,788,428159,3.0362552229428786e-5,3.0362552229428786e-5,AZ,157692,0.02137185250640714,NA,NA,NA,NA,NA
2020-03-31,Arkansas,5,102,39192,1.2757705654215147e-4,1.2757705654215147e-4,AR,24494,0.008059888121092465,NA,NA,NA,NA,NA
2020-03-31,California,54,3019,658537,8.199994837040288e-5,8.199994837040288e-5,CA,167620,0.004197057902973396,NA,NA,NA,NA,NA
2020-03-31,Colorado,13,539,87253,1.4899201173598615e-4,1.4899201173598615e-4,CO,97779,0.016727140225095073,NA,NA,NA,NA,NA
2020-03-31,Connecticut,38,1870,356528,1.0658349414351748e-4,1.0658349414351748e-4,CT,126458,0.035491204239029156,NA,NA,NA,NA,NA
2020-03-31,Delaware,3,197,194752,1.5404206375287546e-5,1.5404206375287546e-5,DE,28380,0.028873887851703386,NA,NA,NA,NA,NA
2020-03-31,District of Columbia,9,495,235249,3.8257335844148115e-5,3.8257335844148115e-5,DC,17793,0.025211512874973963,NA,NA,NA,NA,NA
2020-03-31,Florida,14,2123,311271,4.497688509369649e-5,4.497688509369649e-5,FL,0,0,NA,NA,NA,NA,NA
2020-03-31,Georgia,42,570,65946,6.368847238649804e-4,6.368847238649804e-4,GA,95134,0.008861132068441985,NA,NA,NA,NA,NA
2020-03-31,Hawaii,0,139,202267,0,0,HI,43566,0.030839037580785593,NA,NA,NA,NA,NA
2020-03-31,Idaho,3,195,38849,7.722206491801591e-5,7.722206491801591e-5,ID,25277,0.01384161300214658,NA,NA,NA,NA,NA
2020-03-31,Illinois,61,4496,121844,5.006401628311612e-4,5.006401628311612e-4,IL,171244,0.01352670284445919,NA,NA,NA,NA,NA
2020-03-31,Indiana,63,964,71619,8.796548401960373e-4,8.796548401960373e-4,IN,128762,0.019089002053266323,NA,NA,NA,NA,NA
2020-03-31,Iowa,2,90,31238,6.402458544080927e-5,6.402458544080927e-5,IA,33448,0.010518735160463543,NA,NA,NA,NA,NA
2020-03-31,Kansas,4,134,27227,1.4691299078120983e-4,1.4691299078120983e-4,KS,27745,0.00953318489808821,NA,NA,NA,NA,NA
2020-03-31,Kentucky,3,206,36620,8.192244675040961e-5,8.192244675040961e-5,KY,33830,0.0075182957048152204,NA,NA,NA,NA,NA
2020-03-31,Louisiana,101,1834,70436,0.0014339258333806576,0.0014339258333806576,LA,176871,0.038076242470690046,NA,NA,NA,NA,NA
2020-03-31,Maine,3,169,74678,4.0172473820937897e-5,4.0172473820937897e-5,ME,43606,0.03240178631138588,NA,NA,NA,NA,NA
2020-03-31,Maryland,7,388,232526,3.0104160394966584e-5,3.0104160394966584e-5,MD,65119,0.010704868554294507,NA,NA,NA,NA,NA
2020-03-31,Massachusetts,17,2078,405441,4.1929651909895645e-5,4.1929651909895645e-5,MA,350509,0.050240661640340564,NA,NA,NA,NA,NA
2020-03-31,Michigan,142,3752,114791,0.0012370307776742079,0.0012370307776742079,MI,161971,0.016124539571926333,NA,NA,NA,NA,NA
2020-03-31,Minnesota,5,204,63366,7.890666919168008e-5,7.890666919168008e-5,MN,118663,0.02081562342672002,NA,NA,NA,NA,NA
2020-03-31,Mississippi,2,90,35430,5.6449336720293535e-5,5.6449336720293535e-5,MS,22709,0.007596863437773898,NA,NA,NA,NA,NA
2020-03-31,Missouri,7,640,56155,1.2465497284302378e-4,1.2465497284302378e-4,MO,99905,0.016193974327594673,NA,NA,NA,NA,NA
2020-03-31,Montana,2,74,18427,1.0853638682368264e-4,1.0853638682368264e-4,MT,22444,0.020652213920276784,NA,NA,NA,NA,NA
2020-03-31,Nebraska,1,85,20362,4.9111089283960316e-5,4.9111089283960316e-5,NE,14463,0.007407160818818276,NA,NA,NA,NA,NA
2020-03-31,Nevada,23,869,162113,1.4187634551208109e-4,1.4187634551208109e-4,NV,84741,0.02699050215628444,NA,NA,NA,NA,NA
2020-03-31,New Hampshire,2,137,113309,1.765084856454474e-5,1.765084856454474e-5,NH,33781,0.024635186873290794,NA,NA,NA,NA,NA
2020-03-31,New Jersey,346,3847,386182,8.959506139592213e-4,8.959506139592213e-4,NJ,214508,0.024003392800593517,NA,NA,NA,NA,NA
2020-03-31,New Mexico,3,129,59909,5.007594852192492e-5,5.007594852192492e-5,NM,67045,0.03197735424297924,NA,NA,NA,NA,NA
2020-03-31,New York,662,13691,303961,0.0021779109820009804,0.0021779109820009804,NY,1084951,0.05580880121396055,NA,NA,NA,NA,NA
2020-03-31,North Carolina,2,420,102824,1.9450711896055396e-5,1.9450711896055396e-5,NC,125833,0.011857725760702608,NA,NA,NA,NA,NA
2020-03-31,North Dakota,1,32,13855,7.217610970768675e-5,7.217610970768675e-5,ND,20948,0.027500810662143587,NA,NA,NA,NA,NA
2020-03-31,Ohio,12,527,129878,9.23944008993055e-5,9.23944008993055e-5,OH,142622,0.012140418975629272,NA,NA,NA,NA,NA
2020-03-31,Oklahoma,7,155,50088,1.397540329020923e-4,1.397540329020923e-4,OK,10254,0.0025927855123621304,NA,NA,NA,NA,NA
2020-03-31,Oregon,3,186,110993,2.7028731541628753e-5,2.7028731541628753e-5,OR,3878,9.016319119107018e-4,NA,NA,NA,NA,NA
2020-03-31,Pennsylvania,10,1315,185536,5.389789582614695e-5,5.389789582614695e-5,PA,200007,0.015600074877738693,NA,NA,NA,NA,NA
2020-03-31,Rhode Island,10,208,151337,6.607769415278484e-5,6.607769415278484e-5,RI,20686,0.01958604756855022,NA,NA,NA,NA,NA
2020-03-31,South Carolina,3,148,107264,2.796837708830549e-5,2.796837708830549e-5,SC,25773,0.004946738066447861,NA,NA,NA,NA,NA
2020-03-31,South Dakota,1,31,13009,7.686985932815743e-5,7.686985932815743e-5,SD,18119,0.020064737820685317,NA,NA,NA,NA,NA
2020-03-31,Tennessee,11,541,70403,1.562433419030439e-4,1.562433419030439e-4,TN,132372,0.019191078610179223,NA,NA,NA,NA,NA
2020-03-31,Texas,20,680,113265,1.7657705381185715e-4,1.7657705381185715e-4,TX,427519,0.014505790182646078,NA,NA,NA,NA,NA
2020-03-31,Utah,2,396,86647,2.308216095190832e-5,2.308216095190832e-5,UT,105506,0.03214568632469258,NA,NA,NA,NA,NA
2020-03-31,Vermont,8,152,38999,2.0513346496064e-4,2.0513346496064e-4,VT,24517,0.03903601720215075,NA,NA,NA,NA,NA
2020-03-31,Virginia,12,244,63226,1.8979533736121216e-4,1.8979533736121216e-4,VA,116576,0.013514162071176101,NA,NA,NA,NA,NA
2020-03-31,Washington,150,2330,185729,8.076283186793662e-4,8.076283186793662e-4,WA,532088,0.06824178220107475,NA,NA,NA,NA,NA
2020-03-31,West Virginia,1,31,31441,3.180560414745078e-5,3.180560414745078e-5,WV,15109,0.008497415737288183,NA,NA,NA,NA,NA
2020-03-31,Wisconsin,25,710,78681,3.1773871709815584e-4,3.1773871709815584e-4,WI,112315,0.019193403682659035,NA,NA,NA,NA,NA
2020-03-31,Wyoming,0,25,23150,0,0,WY,16167,0.028511970371676732,NA,NA,NA,NA,NA
2020-04-07,Alabama,12,471,71060,1.6887137630171685e-4,1.6887137630171685e-4,AL,79741,0.016245095362851472,NA,NA,NA,NA,NA
2020-04-07,Alaska,5,99,22454,2.2267747394673555e-4,2.2267747394673555e-4,AK,41761,0.056894940340762014,NA,NA,NA,NA,NA
2020-04-07,Arizona,35,1495,428159,8.17453329253852e-5,8.17453329253852e-5,AZ,256207,0.034723500336789774,NA,NA,NA,NA,NA
2020-04-07,Arkansas,12,175,39192,3.061849357011635e-4,3.061849357011635e-4,AR,74255,0.024434024350115168,NA,NA,NA,NA,NA
2020-04-07,California,169,6936,658537,2.566294680481127e-4,2.566294680481127e-4,CA,577120,0.01445057902973396,NA,NA,NA,NA,NA
2020-04-07,Colorado,29,884,87253,3.3236679541104607e-4,3.3236679541104607e-4,CO,178326,0.030506386931552828,NA,NA,NA,NA,NA
2020-04-07,Connecticut,132,4136,356528,3.702374007090607e-4,3.702374007090607e-4,CT,224306,0.06295283855540712,NA,NA,NA,NA,NA
2020-04-07,Delaware,18,571,194752,9.242523825172527e-5,9.242523825172527e-5,DE,59900,0.06094242009573759,NA,NA,NA,NA,NA
2020-04-07,District of Columbia,24,1211,235249,1.0201956225106164e-4,1.0201956225106164e-4,DC,43050,0.06099902373223341,NA,NA,NA,NA,NA
2020-04-07,Florida,51,4997,311271,1.6384436712703722e-4,1.6384436712703722e-4,FL,0,0,NA,NA,NA,NA,NA
2020-04-07,Georgia,52,1124,65946,7.885239438328329e-4,7.885239438328329e-4,GA,192219,0.01790398748148769,NA,NA,NA,NA,NA
2020-04-07,Hawaii,4,312,202267,1.9775840844032886e-5,1.9775840844032886e-5,HI,85380,0.060437888000906076,NA,NA,NA,NA,NA
2020-04-07,Idaho,3,423,38849,7.722206491801591e-5,7.722206491801591e-5,ID,63200,0.03460813948394445,NA,NA,NA,NA,NA
2020-04-07,Illinois,249,9509,121844,0.0020435967302452314,0.0020435967302452314,IL,376326,0.029726296831678475,NA,NA,NA,NA,NA
2020-04-07,Indiana,141,2141,71619,0.001968751309010179,0.001968751309010179,IN,241304,0.03577338462792887,NA,NA,NA,NA,NA
2020-04-07,Iowa,7,186,31238,2.2408604904283245e-4,2.2408604904283245e-4,IA,71372,0.02244508388760476,NA,NA,NA,NA,NA
2020-04-07,Kansas,10,219,27227,3.6728247695302457e-4,3.6728247695302457e-4,KS,53977,0.01854650283813686,NA,NA,NA,NA,NA
2020-04-07,Kentucky,22,319,36620,6.007646095030038e-4,6.007646095030038e-4,KY,99217,0.02204974120439408,NA,NA,NA,NA,NA
2020-04-07,Louisiana,185,4942,70436,0.0026264978136180364,0.0026264978136180364,LA,413151,0.08894187092857543,NA,NA,NA,NA,NA
2020-04-07,Maine,9,253,74678,1.2051742146281368e-4,1.2051742146281368e-4,ME,78898,0.05862578857028214,NA,NA,NA,NA,NA
